Startup YC link,Startup Name,Startup Location,Discription,Batch,_tagLink_zhfs4_1040 href 2,Type,Industry
https://www.ycombinator.com/companies/redouble-ai,Redouble AI,"San Francisco, CA, USA",Scale human-in-the-loop for AI workflows in regulated industries,Summer 2024,https://www.ycombinator.com/companies?industry=B2B,B2B,
https://www.ycombinator.com/companies/presti-ai,Presti AI,,Helping furniture companies create product visuals with AI,Summer 2024,https://www.ycombinator.com/companies?industry=B2B,B2B,Retail
https://www.ycombinator.com/companies/ideate-xyz,ideate.xyz,"San Francisco, CA, USA",ideate.xyz is an AI-powered 3D art suite on the web,Summer 2024,https://www.ycombinator.com/companies?industry=B2B,B2B,"Engineering, Product and Design"
https://www.ycombinator.com/companies/sensei,Sensei,"San Francisco, CA, USA",Robotic Training Data at Scale,Summer 2024,https://www.ycombinator.com/companies?industry=Industrials,Industrials,Manufacturing and Robotics
https://www.ycombinator.com/companies/refactor,Refactor,"San Francisco, CA, USA","Deploying secure and reliable AI agents across healthcare, retail,…",Summer 2024,https://www.ycombinator.com/companies?industry=B2B,B2B,
https://www.ycombinator.com/companies/deepsilicon,deepsilicon,"San Francisco, CA, USA",Software and hardware to run neural networks faster and cheaper,Summer 2024,https://www.ycombinator.com/companies?industry=Industrials,Industrials,
https://www.ycombinator.com/companies/storia-ai,Storia AI,"Millbrae, CA, USA",Open source AI copilot that knows your company's code and its context,Summer 2024,https://www.ycombinator.com/companies?industry=B2B,B2B,"Engineering, Product and Design"
https://www.ycombinator.com/companies/willow,Willow,"San Francisco, CA, USA",The voice interface replacing your keyboard,Spring 2025,https://www.ycombinator.com/companies?industry=Consumer,Consumer,
https://www.ycombinator.com/companies/plume,Plume,"Paris, Île-de-France, France",Renewable infrastructure deployment at scale.,Summer 2024,https://www.ycombinator.com/companies?industry=Industrials,Industrials,Climate
https://www.ycombinator.com/companies/palmier,Palmier,"San Francisco, CA, USA",From idea to cinematic videos in seconds,Summer 2024,https://www.ycombinator.com/companies?industry=Consumer,Consumer,Content
https://www.ycombinator.com/companies/overstand-labs,Overstand Labs,,We help companies find and leverage the needles in their data haystack,Winter 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,Analytics
https://www.ycombinator.com/companies/xtraffic,XTraffic,,Technology for cities to automate and manage their traffic lights.,Summer 2024,https://www.ycombinator.com/companies?industry=Government,Government,
https://www.ycombinator.com/companies/moreta,Moreta,"San Francisco, CA, USA",Payments made easy for international travelers.,Summer 2024,https://www.ycombinator.com/companies?industry=Fintech,Fintech,Payments
https://www.ycombinator.com/companies/saturn,Saturn,"London, England, United Kingdom",Compliance and back office workflows for Wealth Managers.,Summer 2024,https://www.ycombinator.com/companies?industry=Fintech,Fintech,
https://www.ycombinator.com/companies/taxgpt,TaxGPT,"San Francisco, CA, USA",AI tax assistant for professionals and businesses,Summer 2024,https://www.ycombinator.com/companies?industry=B2B,B2B,Finance and Accounting
https://www.ycombinator.com/companies/scape,Scape,"San Francisco, CA, USA",AI-native CRM that captures all your conversations,Summer 2024,https://www.ycombinator.com/companies?industry=B2B,B2B,Productivity
https://www.ycombinator.com/companies/lighthouz-ai,Lighthouz AI,"San Francisco, CA, USA","Freight bill audits, AP, AR automation for freight brokers with…",Summer 2024,https://www.ycombinator.com/companies?industry=B2B,B2B,
https://www.ycombinator.com/companies/weave-robotics,Weave Robotics,,Personal robots for the home--that ship in 2025,Summer 2024,https://www.ycombinator.com/companies?industry=Industrials,Industrials,Manufacturing and Robotics
https://www.ycombinator.com/companies/hyrex,Hyrex,"San Francisco, CA, USA",The COLD Task Framework,Summer 2024,https://www.ycombinator.com/companies?industry=B2B,B2B,"Engineering, Product and Design"
https://www.ycombinator.com/companies/baseline-ai,Baseline AI,"San Francisco, CA, USA",AI document creation and data management for clinical trials,Summer 2024,https://www.ycombinator.com/companies?industry=Healthcare,Healthcare,Healthcare IT
https://www.ycombinator.com/companies/ares-industries,Ares Industries,"El Segundo, CA, USA",Building low-cost cruise missiles,Summer 2024,https://www.ycombinator.com/companies?industry=Industrials,Industrials,Aviation and Space
https://www.ycombinator.com/companies/doublezero,Doublezero,Remote,"Platform to build, use, and monetize fully autonomous agents",Summer 2024,https://www.ycombinator.com/companies?industry=B2B,B2B,"Engineering, Product and Design"
https://www.ycombinator.com/companies/fuse-2,Fuse,"London, England, United Kingdom",AI helpers for patient intake and benefits checks,Summer 2024,https://www.ycombinator.com/companies?industry=Healthcare,Healthcare,
https://www.ycombinator.com/companies/kopra-bio,Kopra Bio,"San Francisco, CA, USA",Genetically engineered viruses that teach your immune system to kill…,Summer 2024,https://www.ycombinator.com/companies?industry=Healthcare,Healthcare,Therapeutics
https://www.ycombinator.com/companies/bits-to-atoms,Bits to Atoms,,Match job seekers to roles at deep technology startups.,Summer 2024,https://www.ycombinator.com/companies?industry=Consumer,Consumer,Job and Career Services
https://www.ycombinator.com/companies/spur,Spur,"San Francisco, CA, USA",Spur is your AI QA Engineer. Test your websites with natural language.,Summer 2024,https://www.ycombinator.com/companies?industry=B2B,B2B,"Engineering, Product and Design"
https://www.ycombinator.com/companies/tabula,Tabula,"Berlin, Berlin, Germany",AI Copilot for SMEs & their accountants in Europe,Summer 2024,https://www.ycombinator.com/companies?industry=B2B,B2B,Finance and Accounting
https://www.ycombinator.com/companies/vendra,Vendra,"San Francisco, CA, USA","Custom Parts, Manufactured in America ????",Summer 2024,https://www.ycombinator.com/companies?industry=Industrials,Industrials,
https://www.ycombinator.com/companies/affil-ai,Affil.ai,"San Francisco, CA, USA",AI Affiliate Network For Financial Companies,Summer 2024,https://www.ycombinator.com/companies?industry=B2B,B2B,Marketing
https://www.ycombinator.com/companies/paasa,Paasa,"Gurugram, HR, India",Invest in Global Equities from India,Summer 2024,https://www.ycombinator.com/companies?industry=Fintech,Fintech,Asset Management
https://www.ycombinator.com/companies/evolvere-biosciences,Evolvere BioSciences,"Oxford, England, United Kingdom",Making Next-Generation Antibiotics that Outpace Bacterial Evolution,Summer 2024,https://www.ycombinator.com/companies?industry=Healthcare,Healthcare,Therapeutics
https://www.ycombinator.com/companies/omnidock,omnidock,,OS for global e-commerce expansion of brands & manufacturers,Summer 2024,https://www.ycombinator.com/companies?industry=B2B,B2B,Operations
https://www.ycombinator.com/companies/aluna,Aluna,"San Francisco, CA, USA",Data for biomedical AI,Summer 2024,https://www.ycombinator.com/companies?industry=B2B,B2B,"Engineering, Product and Design"
https://www.ycombinator.com/companies/finosu,Finosu,,AI Native Consumer Loan Servicer,Summer 2024,https://www.ycombinator.com/companies?industry=Fintech,Fintech,Credit and Lending
https://www.ycombinator.com/companies/ultra,Ultra,"New York, NY, USA","Practical, general-purpose robots for repetitive industrial tasks",Summer 2024,https://www.ycombinator.com/companies?industry=Industrials,Industrials,Manufacturing and Robotics
https://www.ycombinator.com/companies/deepsim-inc,"DeepSim, Inc.","Mountain View, CA, USA",An AI physics simulator for AI chip design,Summer 2024,https://www.ycombinator.com/companies?industry=B2B,B2B,"Engineering, Product and Design"
https://www.ycombinator.com/companies/syntra,Syntra,"San Francisco, CA, USA",AI chart review for speciality medical clinics.,Summer 2024,https://www.ycombinator.com/companies?industry=Healthcare,Healthcare,Healthcare IT
https://www.ycombinator.com/companies/simplex,Simplex,"San Francisco, CA, USA",Production-grade web agents.,Summer 2024,https://www.ycombinator.com/companies?industry=B2B,B2B,"Engineering, Product and Design"
https://www.ycombinator.com/companies/azalea-robotics-corporation,Azalea Robotics Corporation,"Berkeley, CA, USA",Automating airport baggage handling with robots.,Summer 2024,https://www.ycombinator.com/companies?industry=Industrials,Industrials,Manufacturing and Robotics
https://www.ycombinator.com/companies/rowboat-labs,RowBoat Labs,"San Francisco, CA, USA",Open-source AI-assisted agent builder,Summer 2024,https://www.ycombinator.com/companies?industry=B2B,B2B,"Engineering, Product and Design"
https://www.ycombinator.com/companies/codeviz,CodeViz,"San Francisco, CA, USA",One living model of your software architecture,Summer 2024,https://www.ycombinator.com/companies?industry=B2B,B2B,Productivity
https://www.ycombinator.com/companies/silurian,Silurian,"Kirkland, WA, USA","Foundation models to simulate Earth, starting with weather.",Summer 2024,https://www.ycombinator.com/companies?industry=Industrials,Industrials,Climate
https://www.ycombinator.com/companies/callback,Callback,"San Francisco, CA, USA",AI-native business process outsourcing,Summer 2024,https://www.ycombinator.com/companies?industry=B2B,B2B,Operations
https://www.ycombinator.com/companies/lucible,Lucible,,Combined checking and investment account,Summer 2024,https://www.ycombinator.com/companies?industry=B2B,B2B,Operations
https://www.ycombinator.com/companies/modus,Modus,Remote,Unlock revenue per employee with AI-powered headcount management,Summer 2024,https://www.ycombinator.com/companies?industry=B2B,B2B,
https://www.ycombinator.com/companies/simple-ai,Simple AI,"San Francisco, CA, USA",AI voice that sells,Summer 2024,https://www.ycombinator.com/companies?industry=B2B,B2B,Sales
https://www.ycombinator.com/companies/mineflow,Mineflow,,Mineflow predicts the shape and location of mineral deposits,Summer 2024,https://www.ycombinator.com/companies?industry=Industrials,Industrials,
https://www.ycombinator.com/companies/decisional-ai,Decisional AI,"San Francisco, CA, USA",Autonomous AI agents for spreadsheet based operations,Summer 2024,https://www.ycombinator.com/companies?industry=B2B,B2B,
https://www.ycombinator.com/companies/planbase,Planbase,"San Francisco, CA, USA",AI workforce management for healthcare,Summer 2024,https://www.ycombinator.com/companies?industry=Healthcare,Healthcare,Healthcare IT
https://www.ycombinator.com/companies/orcaengine,Orca,"San Francisco, CA, USA",Make Minecraft mods and servers in your browser with AI,Summer 2024,https://www.ycombinator.com/companies?industry=Consumer,Consumer,
https://www.ycombinator.com/companies/autopallet-robotics,AutoPallet Robotics,"San Francisco, CA, USA",We make robots that move boxes in warehouses,Summer 2024,https://www.ycombinator.com/companies?industry=Industrials,Industrials,Manufacturing and Robotics
https://www.ycombinator.com/companies/leviathan,Leviathan,"San Francisco, CA, USA",AI Wikipedia,Summer 2024,https://www.ycombinator.com/companies?industry=Consumer,Consumer,Home and Personal
https://www.ycombinator.com/companies/invaria,Invaria,"London, England, United Kingdom",The next generation logging and observability platform,Summer 2024,https://www.ycombinator.com/companies?industry=B2B,B2B,"Engineering, Product and Design"
https://www.ycombinator.com/companies/thunder-compute,Thunder Compute,"San Francisco, CA, USA",The world's cheapest GPU cloud,Summer 2024,https://www.ycombinator.com/companies?industry=B2B,B2B,Infrastructure
https://www.ycombinator.com/companies/stormy-ai,Stormy AI,"San Francisco, CA, USA",Al platform that makes social marketing as easy as running a Google…,Summer 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,Marketing
https://www.ycombinator.com/companies/ligo-biosciences,Ligo Biosciences,"San Francisco, CA, USA",Enzyme design models.,Summer 2024,https://www.ycombinator.com/companies?industry=Healthcare,Healthcare,Industrial Bio
https://www.ycombinator.com/companies/praxos,Praxos,"Miami, FL, USA",Your personal AI companion,Summer 2024,https://www.ycombinator.com/companies?industry=Consumer,Consumer,
https://www.ycombinator.com/companies/cloudglue,Cloudglue,"San Francisco, CA, USA",Developer APIs to let your AI/LLM understand videos and audio.,Summer 2024,https://www.ycombinator.com/companies?industry=B2B,B2B,
https://www.ycombinator.com/companies/dimely,Dimely,,AI-Powered Spreadsheet for Billing Automation,Summer 2024,https://www.ycombinator.com/companies?industry=B2B,B2B,Finance and Accounting
https://www.ycombinator.com/companies/vera-health,Vera Health,"San Francisco, CA, USA",AI-powered clinical decision support for healthcare providers,Summer 2024,https://www.ycombinator.com/companies?industry=Healthcare,Healthcare,Healthcare Services
https://www.ycombinator.com/companies/winfunc,winfunc,,ai-native security engineering for mission critical codebases,Summer 2024,https://www.ycombinator.com/companies?industry=B2B,B2B,Security
https://www.ycombinator.com/companies/creativemode,CreativeMode,"San Francisco, CA, USA",Lovable for Minecraft mods,Summer 2024,https://www.ycombinator.com/companies?industry=Consumer,Consumer,Gaming
https://www.ycombinator.com/companies/dodo,Dodo,,AI Employees for Specialty Clinics,Summer 2024,https://www.ycombinator.com/companies?industry=Healthcare,Healthcare,Healthcare IT
https://www.ycombinator.com/companies/helium,Helium,"San Francisco, CA, USA",Self Improving Software,Summer 2024,https://www.ycombinator.com/companies?industry=B2B,B2B,"Engineering, Product and Design"
https://www.ycombinator.com/companies/sepal-ai,Sepal AI,"San Francisco, CA, USA",Data Development for Advanced AI,Summer 2024,https://www.ycombinator.com/companies?industry=B2B,B2B,
https://www.ycombinator.com/companies/orgorg,OrgOrg,"Los Altos, CA, USA",Organizational productivity suite for companies,Summer 2024,https://www.ycombinator.com/companies?industry=B2B,B2B,Productivity
